"nba_id","active","first_year","last_year","team_id","veteran","first_name","last_name"
"76001","0","1990","1994","0","Y","Abdelnaby","Alaa"
"76002","0","1968","1977","0","Y","Abdul-Aziz","Zaid"
"76003","0","1969","1988","0","Y","Abdul-Jabbar","Kareem"
"51","0","1990","2000","0","Y","Abdul-Rauf","Mahmoud"
"1505","0","1997","2003","0","Y","Abdul-Wahad","Tariq"
"949","0","1996","2007","0","Y","Abdur-Rahim","Shareef"
"76005","0","1976","1980","0","Y","Abernethy","Tom"
"76006","0","1956","1956","0","Y","Able","Forest"
"76007","0","1946","1947","0","Y","Abramovic","John"
"203518","1","2016","2017","1610612760","Y","Abrines","Alex"
"101165","0","2005","2008","0","Y","Acker","Alex"
"76008","0","1953","1953","0","Y","Ackerman","Donald"
"76009","0","1987","1992","0","Y","Acres","Mark"
"76010","0","1967","1967","0","Y","Acton","Charles"
"203112","1","2012","2017","1610612751","Y","Acy","Quincy"
"76011","0","1975","1987","0","Y","Adams","Alvan"
"76012","0","1970","1976","0","Y","Adams","Don"
"200801","0","2006","2008","0","Y","Adams","Hassan"
"203919","0","2014","2015","0","Y","Adams","Jordan"
"149","0","1985","1995","0","Y","Adams","Michael"
"203500","1","2013","2017","1610612760","Y","Adams","Steven"
"912","0","1986","1996","0","Y","Addison","Rafael"
"1628389","1","2017","2017","1610612748","N","Adebayo","Bam"
"76015","0","1968","1974","0","Y","Adelman","Rick"
"202399","0","2010","2014","0","Y","Adrien","Jeff"
"201167","1","2007","2017","1610612753","Y","Afflalo","Arron"
"200772","0","2006","2010","0","Y","Ager","Maurice"
"76016","0","1981","1993","0","Y","Aguirre","Mark"
"201336","0","2007","2011","0","Y","Ahearn","Blake"
"76017","0","1981","1994","0","Y","Ainge","Danny"
"201582","1","2008","2017","1610612740","Y","Ajinca","Alexis"
"76018","0","1966","1967","0","Y","Akin","Henry"
"203006","0","2012","2012","0","Y","Akognon","Josh"
"202374","0","2010","2011","0","Y","Alabi","Solomon"
"76019","0","1986","1990","0","Y","Alarie","Mark"
"76020","0","1959","1960","0","Y","Alcorn","Gary"
"203128","0","2014","2014","0","Y","Aldemir","Furkan"
"202332","1","2010","2017","1610612750","Y","Aldrich","Cole"
"200746","1","2006","2017","1610612759","Y","Aldridge","LaMarcus"
"76021","0","1984","1984","0","Y","Aleksinas","Chuck"
"1626146","0","2015","2015","0","Y","Alexander","Cliff"
"724","0","1995","2004","0","Y","Alexander","Cory"
"2042","0","2000","2003","0","Y","Alexander","Courtney"
"76022","0","1993","1993","0","Y","Alexander","Gary"
"201570","0","2008","2009","0","Y","Alexander","Joe"
"2349","0","1991","2001","0","Y","Alexander","Victor"
"76024","0","1987","1990","0","Y","Alford","Steve"
"76028","0","1968","1968","0","Y","Allen","Bob"
"1628386","1","2017","2017","1610612751","N","Allen","Jarrett"
"706","0","1995","1996","0","Y","Allen","Jerome"
"1628443","1","2017","2017","1610612738","N","Allen","Kadeem"
"202730","1","2011","2017","1610612754","Y","Allen","Lavoy"
"76027","0","1969","1978","0","Y","Allen","Lucius"
"2124","0","2001","2010","0","Y","Allen","Malik"
"76025","0","1988","1989","0","Y","Allen","Randy"
"951","0","1996","2013","0","Y","Allen","Ray"
"2754","1","2004","2017","1610612763","Y","Allen","Tony"
"76029","0","1971","1971","0","Y","Allison","Odis"
"200984","0","2007","2007","0","Y","Allred","Lance"
"76030","0","1980","1980","0","Y","Allums","Darrell"
"201165","0","2007","2011","0","Y","Almond","Morris"
"308","0","1994","1996","0","Y","Alston","Derrick"
"1747","0","1999","2009","0","Y","Alston","Rafer"
"1824","0","1998","1998","0","Y","Aluma","Peter"
"680","0","1995","2002","0","Y","Amaechi","John"
"732","0","1995","1996","0","Y","Amaya","Ashraf"
"202329","1","2010","2017","1610612757","Y","Aminu","Al-Farouq"
"200811","0","2006","2015","0","Y","Amundson","Lou"
"76034","0","1959","1959","0","Y","Anderegg","Bob"
"2365","0","2001","2016","0","Y","Andersen","Chris"
"2431","0","2009","2010","0","Y","Andersen","David"
"101187","1","2005","2017","1610612746","Y","Anderson","Alan"
"202079","0","2009","2009","0","Y","Anderson","Antonio"
"76035","0","1967","1970","0","Y","Anderson","Cliff"
"76036","0","1974","1975","0","Y","Anderson","Daniel"
"1507","0","1997","2007","0","Y","Anderson","Derek"
"76037","0","1982","1982","0","Y","Anderson","Dwight"
"944","0","1992","1993","0","Y","Anderson","Eric"
"246","0","1987","1997","0","Y","Anderson","Greg"
"202341","0","2010","2015","0","Y","Anderson","James"
"76040","0","1975","1976","0","Y","Anderson","Jerome"
"1626147","1","2015","2017","1610612755","Y","Anderson","Justin"
"72","0","1991","2004","0","Y","Anderson","Kenny"
"76041","0","1978","1978","0","Y","Anderson","Kim"
"203937","1","2014","2017","1610612759","Y","Anderson","Kyle"
"76042","0","1988","1988","0","Y","Anderson","Michael"
"76043","0","1982","1984","0","Y","Anderson","Mitchell"
"98","0","1989","2002","0","Y","Anderson","Nick"
"76045","0","1982","1989","0","Y","Anderson","Richard"
"76046","0","1984","1993","0","Y","Anderson","Ron"
"201583","1","2008","2017","1610612745","Y","Anderson","Ryan"
"1000","0","1996","2005","0","Y","Anderson","Shandon"
"335","0","1988","1996","0","Y","Anderson","Willie"
"76048","0","1969","1969","0","Y","Anderzunas","Wally"
"101149","0","2005","2006","0","Y","Andriuskevicius","Martynas"
"76049","0","1954","1954","0","Y","Anielak","Don"
"1628387","1","2017","2017","1610612754","N","Anigbogu","Ike"
"76050","0","1989","1991","0","Y","Ansley","Michael"
"1512","0","1997","1999","0","Y","Anstey","Chris"
"203507","1","2013","2017","1610612749","Y","Antetokounmpo","Giannis"
"203648","0","2015","2015","0","Y","Antetokounmpo","Thanasis"
"2546","1","2003","2017","1610612752","Y","Anthony","Carmelo"
"21","0","1991","2001","0","Y","Anthony","Greg"
"201202","1","2007","2017","1610612759","Y","Anthony","Joel"
"203544","0","2013","2014","0","Y","Antic","Pero"
"1628384","1","2017","2017","1610612761","N","Anunoby","OG"
"203951","0","2015","2015","0","Y","Appling","Keith"
"2737","0","2004","2006","0","Y","Araujo","Rafael"
"76053","0","1961","1961","0","Y","Arceneaux","Stacey"
"76054","0","1970","1983","0","Y","Archibald","Nate"
"2425","0","2002","2003","0","Y","Archibald","Robert"
"1627853","1","2017","2017","1610612741","Y","Arcidiacono","Ryan"
"76055","0","1974","1977","0","Y","Ard","Jim"
"2240","0","2001","2011","0","Y","Arenas","Gilbert"
"2772","1","2004","2017","1610612745","Y","Ariza","Trevor"
"76056","0","1950","1961","0","Y","Arizin","Paul"
"76057","0","1987","1987","0","Y","Arlauckas","Joe"
"769","0","1989","1999","0","Y","Armstrong","B.J."
"76061","0","1956","1956","0","Y","Armstrong","Bob"
"2220","0","2001","2003","0","Y","Armstrong","Brandon"
"353","0","1994","2007","0","Y","Armstrong","Darrell"
"200756","0","2006","2013","0","Y","Armstrong","Hilton"
"76060","0","1948","1950","0","Y","Armstrong","Paul"
"76059","0","1977","1978","0","Y","Armstrong","Tate"
"76062","0","1955","1955","0","Y","Arnelle","Jesse"
"76063","0","1963","1965","0","Y","Arnette","Jay"
"76064","0","1970","1970","0","Y","Arnzen","Bob"
"2306","0","2001","2010","0","Y","Arroyo","Carlos"
"201589","1","2008","2017","1610612743","Y","Arthur","Darrell"
"76065","0","1969","1969","0","Y","Arthurs","John"
"1626165","1","2017","2017","1610612742","Y","Ashley","Brandon"
"201600","1","2010","2017","1610612740","Y","Asik","Omer"
"355","0","1987","1997","0","Y","Askew","Vincent"
"173","0","1990","1998","0","Y","Askins","Keith"
"76068","0","1953","1953","0","Y","Asmonga","Don"
"76069","0","1955","1957","0","Y","Atha","Richard"
"1088","0","1999","2009","0","Y","Atkins","Chucky"
"76070","0","1960","1970","0","Y","Attles","Alvin"
"76071","0","1946","1946","0","Y","Aubuchon","Chet"
"278","0","1991","2005","0","Y","Augmon","Stacey"
"201571","1","2008","2017","1610612753","Y","Augustin","D.J."
"200788","0","2006","2007","0","Y","Augustine","James"
"1134","0","1991","2001","0","Y","Austin","Ike"
"76073","0","1966","1966","0","Y","Austin","John"
"76074","0","1983","1983","0","Y","Austin","Ken"
"138","0","1992","1999","0","Y","Avent","Anthony"
"76076","0","1976","1977","0","Y","Averitt","William"
"1895","0","1999","2002","0","Y","Avery","William"
"76078","0","1970","1981","0","Y","Awtrey","Dennis"
"202970","0","2011","2013","0","Y","Ayon","Gustavo"
"201965","0","2009","2015","0","Y","Ayres","Jeff"
"101235","0","2006","2011","0","Y","Azubuike","Kelenna"
"203569","0","2013","2014","0","Y","Babb","Chris"
"202337","1","2010","2017","1610612748","Y","Babbitt","Luke"
"77450","0","1979","1979","0","Y","Babby","Lon"
"76079","0","1990","1991","0","Y","Babic","Milos"
"76080","0","1948","1948","0","Y","Bach","Johnny"
"1628407","1","2017","2017","1610612766","N","Bacon","Dwayne"
"76081","0","1952","1956","0","Y","Baechtold","Jim"
"2053","0","2000","2002","0","Y","Bagaric","Dalibor"
"76082","0","1982","1993","0","Y","Bagley","John"
"76084","0","1981","1981","0","Y","Bailey","Carl"
"76083","0","1974","1979","0","Y","Bailey","Gus"
"76085","0","1979","1987","0","Y","Bailey","James"
"1847","0","1983","1998","0","Y","Bailey","Thurl"
"1753","0","1998","2002","0","Y","Bailey","Toby"
"203946","0","2014","2015","0","Y","Bairstow","Cameron"
"1858","0","1998","1998","0","Y","Baker","Mark"
"2486","0","2002","2004","0","Y","Baker","Maurice"
"76089","0","1946","1946","0","Y","Baker","Norm"
"1627758","1","2016","2017","1610612752","Y","Baker","Ron"
"452","0","1993","2005","0","Y","Baker","Vin"
"1627735","1","2016","2017","1610612763","Y","Baldwin IV","Wade"
"200764","0","2006","2011","0","Y","Balkman","Renaldo"
"76090","0","1990","1990","0","Y","Ball","Cedric"
"1628366","1","2017","2017","1610612747","N","Ball","Lonzo"
"76091","0","1977","1988","0","Y","Ballard","Greg"
"76092","0","1946","1946","0","Y","Baltimore","Herschel"
"76093","0","1981","1986","0","Y","Banks","Gene"
"2556","0","2003","2010","0","Y","Banks","Marcus"
"76094","0","1984","1990","0","Y","Bannister","Ken"
"76095","0","1973","1981","0","Y","Bantom","Mike"
"76096","0","1956","1956","0","Y","Barber","John"
"2571","0","2003","2016","0","Y","Barbosa","Leandro"
"76097","0","1991","1995","0","Y","Bardo","Stephen"
"200826","1","2006","2017","1610612742","Y","Barea","J.J."
"200745","0","2006","2015","0","Y","Bargnani","Andrea"
"76098","0","1949","1951","0","Y","Barker","Cliff"
"76099","0","1976","1978","0","Y","Barker","Tom"
"787","0","1984","1999","0","Y","Barkley","Charles"
"2057","0","2000","2002","0","Y","Barkley","Erick"
"76102","0","1951","1954","0","Y","Barksdale","Don"
"203084","1","2012","2017","1610612742","Y","Barnes","Harrison"
"76103","0","1968","1968","0","Y","Barnes","Harry"
"76105","0","1964","1970","0","Y","Barnes","Jim"
"76104","0","1976","1979","0","Y","Barnes","Marvin"
"2440","1","2002","2017","1610612744","Y","Barnes","Matt"
"76107","0","1959","1973","0","Y","Barnett","Dick"
"76106","0","1966","1976","0","Y","Barnett","Jim"
"76108","0","1962","1968","0","Y","Barnhill","John"
"76109","0","1976","1976","0","Y","Barnhill","Norton"
"76110","0","1949","1953","0","Y","Barnhorst","Leo"
"76111","0","1946","1946","0","Y","Barr","John"
"76112","0","1976","1976","0","Y","Barr","Mike"
"76113","0","1970","1970","0","Y","Barr","Thomas"
"2857","0","2004","2007","0","Y","Barrett","Andre"
"76114","0","1953","1955","0","Y","Barrett","Ernie"
"2853","0","2005","2014","0","Y","Barron","Earl"
"344","0","1989","2003","0","Y","Barros","Dana"
"699","0","1995","2008","0","Y","Barry","Brent"
"1003","0","1997","1999","0","Y","Barry","Drew"
"468","0","1992","2005","0","Y","Barry","Jon"
"600013","0","1965","1979","0","Y","Barry","Rick"
"76117","0","1949","1950","0","Y","Bartels","Ed"
"76118","0","1971","1971","0","Y","Bartolome","Vic"
"203115","1","2012","2017","1610612743","Y","Barton","Will"
"101188","0","2005","2005","0","Y","Basden","Eddie"
"76119","0","1975","1975","0","Y","Baskerville","Jerry"
"101138","1","2005","2017","1610612746","Y","Bass","Brandon"
"76120","0","1976","1979","0","Y","Bassett","Tim"
"1766","0","2002","2008","0","Y","Baston","Maceo"
"2370","0","2001","2003","0","Y","Bateer","Mengke"
"76121","0","1979","1982","0","Y","Bates","Billyray"
"101212","0","2005","2006","0","Y","Batista","Esteban"
"2471","0","2002","2002","0","Y","Batiste","Mike"
"1499","0","1997","2011","0","Y","Battie","Tony"
"2203","0","2001","2013","0","Y","Battier","Shane"
"174","0","1985","1994","0","Y","Battle","John"
"76123","0","1989","1992","0","Y","Battle","Kenny"
"76124","0","1982","1983","0","Y","Batton","Dave"
"201587","1","2008","2017","1610612766","Y","Batum","Nicolas"
"76125","0","1969","1970","0","Y","Baum","Johnny"
"76126","0","1946","1946","0","Y","Baumholtz","Frankie"
"2437","0","2002","2005","0","Y","Baxter","Lonny"
"201573","1","2008","2017","1610612755","Y","Bayless","Jerryd"
"76127","0","1958","1971","0","Y","Baylor","Elgin"
"203382","1","2012","2017","1610612738","Y","Baynes","Aron"
"76128","0","1994","1994","0","Y","Bazarevich","Sergei"
"203145","1","2012","2017","1610612737","Y","Bazemore","Kent"
"76129","0","1950","1950","0","Y","Beach","Ed"
"203078","1","2012","2017","1610612764","Y","Beal","Bradley"
"76130","0","1969","1978","0","Y","Beard","Butch"
"76131","0","1949","1950","0","Y","Beard","Ralph"
"2602","0","2003","2003","0","Y","Beasley","Jerome"
"1627736","1","2016","2017","1610612743","Y","Beasley","Malik"
"201563","1","2008","2017","1610612749","Y","Beasley","Michael"
"76133","0","1962","1974","0","Y","Beaty","Zelmo"
"201958","0","2009","2012","0","Y","Beaubois","Rodrigue"
"76134","0","1976","1976","0","Y","Beck","Byron"
"1133","0","1995","1998","0","Y","Beck","Corey"
"76136","0","1953","1960","0","Y","Beck","Ernie"
"76137","0","1946","1946","0","Y","Becker","Moe"
"76138","0","1986","1992","0","Y","Bedford","William"
"76139","0","1946","1948","0","Y","Beenders","Hank"
"76140","0","1973","1979","0","Y","Behagen","Ron"
"76141","0","1951","1951","0","Y","Behnke","Elmer"
"201158","1","2007","2017","1610612737","Y","Belinelli","Marco"
"2294","0","2001","2010","0","Y","Bell","Charlie"
"76142","0","1973","1975","0","Y","Bell","Dennis"
"1628395","1","2017","2017","1610612744","N","Bell","Jordan"
"1952","0","2000","2011","0","Y","Bell","Raja"
"2559","0","2003","2003","0","Y","Bell","Troy"
"76143","0","1959","1960","0","Y","Bell","William"
"76144","0","1961","1974","0","Y","Bellamy","Walt"
"1627761","1","2016","2017","1610612737","Y","Bembry","DeAndre'"
"76145","0","1953","1956","0","Y","Bemoras","Irv"
"76146","0","1974","1975","0","Y","Benbow","Leon"
"1627733","1","2016","2017","1610612756","Y","Bender","Dragan"
"1886","0","1999","2009","0","Y","Bender","Jonathan"
"203968","0","2014","2014","0","Y","Benimon","Jerrelle"
"104","0","1985","1999","0","Y","Benjamin","Benoit"
"1736","0","1998","2002","0","Y","Benjamin","Corey"
"203461","0","2013","2016","0","Y","Bennett","Anthony"
"1120","0","1994","1996","0","Y","Bennett","Elmer"
"712","0","1995","2002","0","Y","Bennett","Mario"
"76151","0","1976","1981","0","Y","Bennett","Mel"
"76148","0","1992","1994","0","Y","Bennett","Tony"
"76152","0","1989","1991","0","Y","Bennett","Winston"
"128","0","1991","2000","0","Y","Benoit","David"
"202728","0","2011","2011","0","Y","Benson","Keith"
"76154","0","1977","1987","0","Y","Benson","Kent"
"1627791","0","2016","2016","0","Y","Bentil","Ben"
"76155","0","1949","1949","0","Y","Berce","Gene"
"76156","0","1956","1956","0","Y","Bergen","Gary"
"76157","0","1988","1988","0","Y","Berry","Ricky"
"76158","0","1986","1988","0","Y","Berry","Walter"
"202722","1","2016","2017","1610612759","Y","Bertans","Davis"
"76159","0","1978","1979","0","Y","Beshore","Del"
"696","0","1995","2004","0","Y","Best","Travis"
"201976","1","2012","2017","1610612746","Y","Beverley","Patrick"
"204021","0","2014","2014","0","Y","Bhullar","Sim"
"76160","0","1956","1965","0","Y","Bianchi","Al"
"76161","0","1946","1946","0","Y","Biasatti","Hank"
"76162","0","1972","1980","0","Y","Bibby","Henry"
"1710","0","1998","2011","0","Y","Bibby","Mike"
"76163","0","1968","1968","0","Y","Biedenbach","Ed"
"2740","0","2004","2013","0","Y","Biedrins","Andris"
"76164","0","1955","1955","0","Y","Bielke","Don"
"76165","0","1975","1978","0","Y","Bigelow","Bob"
"1497","0","1997","2013","0","Y","Billups","Chauncey"
"76166","0","1966","1977","0","Y","Bing","Dave"
"76167","0","1986","1986","0","Y","Binion","Joe"
"203920","1","2017","2017","1610612753","Y","Birch","Khem"
"1628444","1","2017","2017","1610612738","N","Bird","Jabari"
"76168","0","1958","1958","0","Y","Bird","Jerry"
"1449","0","1979","1991","0","Y","Bird","Larry"
"76170","0","1977","1988","0","Y","Birdsong","Otis"
"76171","0","1948","1948","0","Y","Bishop","Gale"
"202687","1","2011","2017","1610612753","Y","Biyombo","Bismack"
"202357","1","2015","2017","1610612750","Y","Bjelica","Nemanja"
"76172","0","1985","1989","0","Y","Blab","Uwe"
"76173","0","1948","1951","0","Y","Black","Charlie"
"76174","0","1980","1980","0","Y","Black","Norman"
"204028","1","2014","2017","1610612745","Y","Black","Tarik"
"76175","0","1970","1970","0","Y","Black","Tom"
"76176","0","1981","1993","0","Y","Blackman","Rolando"
"76180","0","1992","1992","0","Y","Blackwell","Alex"
"76177","0","1984","1984","0","Y","Blackwell","Cory"
"1806","0","1994","1994","0","Y","Blackwell","James"
"76179","0","1987","1987","0","Y","Blackwell","Nate"
"201971","0","2009","2015","0","Y","Blair","DeJuan"
"2581","0","2003","2015","0","Y","Blake","Steve"
"202392","0","2010","2010","0","Y","Blakely","Marqus"
"1628469","1","2017","2017","1610612741","N","Blakeney","Antonio"
"200807","0","2006","2006","0","Y","Blalock","Will"
"76182","0","1961","1961","0","Y","Blaney","George"
"76183","0","1990","1992","0","Y","Blanks","Lance"
"76184","0","1992","1992","0","Y","Blanton","Ricky"
"101154","0","2005","2013","0","Y","Blatche","Andray"
"302","0","1989","2001","0","Y","Blaylock","Mookie"
"202339","1","2010","2017","1610612756","Y","Bledsoe","Eric"
"76186","0","1950","1950","0","Y","Blevins","Leon"
"76187","0","1966","1975","0","Y","Block","John"
"76188","0","1947","1948","0","Y","Bloom","Mike"
"1628417","1","2017","2017","1610612759","N","Blossomgame","Jaron"
"916","0","1993","2003","0","Y","Blount","Corie"
"1548","0","2000","2008","0","Y","Blount","Mark"
"203505","0","2013","2014","0","Y","Blue","Vander"
"76189","0","1981","1981","0","Y","Blume","Ray"
"76190","0","1949","1952","0","Y","Bobb","Nelson"
"2800","0","2004","2004","0","Y","Bobbitt","Tony"
"76191","0","1958","1964","0","Y","Bockhorn","Arlen"
"76192","0","1968","1977","0","Y","Boerwinkle","Tom"
"2586","0","2003","2013","0","Y","Bogans","Keith"
"203992","1","2017","2017","1610612758","N","Bogdanovic","Bogdan"
"202711","1","2014","2017","1610612754","Y","Bogdanovic","Bojan"
"177","0","1987","2000","0","Y","Bogues","Muggsy"
"101106","0","2005","2016","0","Y","Bogut","Andrew"
"1564","0","1997","2000","0","Y","Bohannon","Etdrick"
"76195","0","1985","1994","0","Y","Bol","Manute"
"1628413","1","2017","2017","1610612755","N","Bolden","Jonah"
"76196","0","1953","1953","0","Y","Bolger","Bill"
"1627762","1","2016","2017","1610612762","Y","Bolomboy","Joel"
"76197","0","1957","1957","0","Y","Bolstorff","Doug"
"76203","0","1961","1961","0","Y","Bon Salle","George H."
"76198","0","1977","1977","0","Y","Bond","Phil"
"1603","0","1992","1994","0","Y","Bond","Walter"
"1121","0","1996","1996","0","Y","Boney","Dexter"
"76201","0","1964","1965","0","Y","Bonham","Ron"
"41","0","1990","2002","0","Y","Bonner","Anthony"
"2588","0","2004","2015","0","Y","Bonner","Matt"
"1626164","1","2015","2017","1610612756","Y","Booker","Devin"
"511","0","1995","1996","0","Y","Booker","Melvin"
"202344","1","2010","2017","1610612751","Y","Booker","Trevor"
"200767","0","2006","2009","0","Y","Boone","Josh"
"76204","0","1976","1980","0","Y","Boone","Ron"
"1916","0","1999","2008","0","Y","Booth","Calvin"
"1522","0","1997","1998","0","Y","Booth","Keith"
"76206","0","1960","1970","0","Y","Boozer","Bob"
"2430","0","2002","2014","0","Y","Boozer","Carlos"
"2414","0","2002","2004","0","Y","Borchardt","Curtis"
"76207","0","1948","1949","0","Y","Bornheimer","Jake"
"1953","0","1999","1999","0","Y","Borrell","Lazaro"
"76209","0","1950","1950","0","Y","Borsavage","Costic"
"76210","0","1949","1953","0","Y","Boryla","Vince"
"2547","0","2003","2016","0","Y","Bosh","Chris"
"76211","0","1977","1977","0","Y","Bostic","Jim"
"76212","0","1979","1979","0","Y","Boston","Lawrence"
"76213","0","1975","1983","0","Y","Boswell","Tom"
"2257","0","2001","2003","0","Y","Boumtje-Boumtje","Ruben"
"76214","0","1949","1952","0","Y","Boven","Don"
"1898","0","1999","2001","0","Y","Bowdler","Cal"
"1477","0","1996","2008","0","Y","Bowen","Bruce"
"1763","0","1999","2009","0","Y","Bowen","Ryan"
"194","0","1988","1997","0","Y","Bowie","Anthony"
"76217","0","1984","1994","0","Y","Bowie","Sam"
"1085","0","1999","2001","0","Y","Bowman","Ira"
"76219","0","1966","1970","0","Y","Bowman","Nate"
"671","0","1995","1996","0","Y","Boyce","Donnie"
"76221","0","1978","1978","0","Y","Boyd","Dennis"
"76222","0","1972","1977","0","Y","Boyd","Fred"
"76223","0","1974","1974","0","Y","Boyd","Ken"
"1863","0","1998","2011","0","Y","Boykins","Earl"
"76224","0","1949","1950","0","Y","Boykoff","Harry"
"76225","0","1978","1980","0","Y","Boynes","Winford"
"200841","0","2006","2006","0","Y","Bozeman","Cedric"
"76226","0","1972","1974","0","Y","Bracey","Steve"
"202342","0","2010","2011","0","Y","Brackins","Craig"
"76227","0","1964","1965","0","Y","Bradds","Gary"
"76228","0","1981","1981","0","Y","Bradley","Alex"
"76229","0","1977","1979","0","Y","Bradley","Alonzo"
"202340","1","2010","2017","1610612765","Y","Bradley","Avery"
"76233","0","1967","1976","0","Y","Bradley","Bill"
"76230","0","1981","1983","0","Y","Bradley","Charles"
"76231","0","1979","1988","0","Y","Bradley","Dudley"
"76232","0","1949","1949","0","Y","Bradley","Joe"
"2214","0","2001","2005","0","Y","Bradley","Michael"
"762","0","1993","2004","0","Y","Bradley","Shawn"
"1628396","1","2017","2017","1610612762","N","Bradley","Tony"
"1361","0","1996","1996","0","Y","Bradtke","Mark"
"66","0","1995","1995","0","Y","Bragg","Marques"
"1765","0","2003","2004","0","Y","Braggs","Torraye"
"1920","0","1999","1999","0","Y","Bramlett","A.J."
"76237","0","1986","1989","0","Y","Branch","Adrian"
"1882","0","1999","2015","0","Y","Brand","Elton"
"210","0","1991","2002","0","Y","Brandon","Terrell"
"76238","0","1949","1954","0","Y","Brannum","Bob"
"76239","0","1981","1982","0","Y","Branson","Brad"
"76240","0","1965","1965","0","Y","Branson","Jesse"
"76241","0","1952","1952","0","Y","Brasco","Jim"
"76242","0","1977","1985","0","Y","Bratz","Mike"
"76243","0","1947","1961","0","Y","Braun","Carl"
"160","0","1994","1997","0","Y","Breaux","Tim"
"2452","0","2002","2003","0","Y","Bremer","J.R."
"76245","0","1958","1958","0","Y","Brennan","Pete"
"76246","0","1954","1954","0","Y","Brennan","Tom"
"76247","0","1983","1993","0","Y","Breuer","Randy"
"201147","1","2007","2017","1610612747","Y","Brewer","Corey"
"2249","0","2001","2004","0","Y","Brewer","Jamison"
"76248","0","1973","1981","0","Y","Brewer","Jim"
"76249","0","1978","1985","0","Y","Brewer","Ron"
"200758","0","2006","2013","0","Y","Brewer","Ronnie"
"2056","0","2001","2009","0","Y","Brezec","Primoz"
"76250","0","1949","1955","0","Y","Brian","Frank"
"783","0","1984","1996","0","Y","Brickowski","Frank"
"76252","0","1975","1986","0","Y","Bridgeman","Junior"
"76253","0","1962","1974","0","Y","Bridges","Bill"
"76254","0","1946","1946","0","Y","Brightman","Al"
"76255","0","1946","1946","0","Y","Brindley","Audley"
"76256","0","1972","1974","0","Y","Brisker","John"
"76257","0","1973","1982","0","Y","Bristow","Allan"
"76258","0","1967","1967","0","Y","Britt","Tyrone"
"76259","0","1977","1977","0","Y","Britt","Wayman"
"76260","0","1985","1986","0","Y","Brittain","Mike"
"76261","0","1980","1980","0","Y","Britton","David"
"201972","0","2009","2011","0","Y","Brockman","Jon"
"76262","0","1981","1982","0","Y","Brogan","Jim"
"1627763","1","2016","2017","1610612749","Y","Brogdon","Malcolm"
"76263","0","1974","1977","0","Y","Brokaw","Gary"
"76264","0","1948","1949","0","Y","Brookfield","Price"
"201166","1","2007","2017","1610612754","Y","Brooks","Aaron"
"1628415","1","2017","2017","1610612763","N","Brooks","Dillon"
"76265","0","1991","1993","0","Y","Brooks","Kevin"
"202705","0","2011","2013","0","Y","Brooks","MarShon"
"76266","0","1980","1987","0","Y","Brooks","Michael"
"418","0","1988","1997","0","Y","Brooks","Scott"
"2810","0","2006","2008","0","Y","Brown","Andre"
"1626148","0","2015","2016","0","Y","Brown","Anthony"
"76284","0","1948","1949","0","Y","Brown","Bob"
"201628","1","2008","2017","1610612745","Y","Brown","Bobby"
"359","0","1989","2001","0","Y","Brown","Chucky"
"2245","0","2001","2004","0","Y","Brown","Damone"
"76270","0","1948","1948","0","Y","Brown","Darrell"
"244","0","1990","2001","0","Y","Brown","Dee"
"200793","0","2006","2008","0","Y","Brown","Dee"
"201974","0","2009","2011","0","Y","Brown","Derrick"
"2484","0","2002","2009","0","Y","Brown","Devin"
"2081","0","2001","2003","0","Y","Brown","Ernest"
"76272","0","1971","1983","0","Y","Brown","Fred"
"76273","0","1957","1957","0","Y","Brown","George"
"1871","0","1998","1998","0","Y","Brown","Gerald"
"76275","0","1946","1946","0","Y","Brown","Harold"
"203913","0","2014","2014","0","Y","Brown","Jabari"
"1627759","1","2016","2017","1610612738","Y","Brown","Jaylen"
"76276","0","1973","1979","0","Y","Brown","John"
"2208","0","2001","2004","0","Y","Brown","Kedrick"
"2198","0","2001","2012","0","Y","Brown","Kwame"
"76278","0","1946","1946","0","Y","Brown","Leon"
"76279","0","1980","1980","0","Y","Brown","Lewis"
"203485","1","2013","2017","1610612761","Y","Brown","Lorenzo"
"992","0","1996","1999","0","Y","Brown","Marcus"
"203900","0","2014","2015","0","Y","Brown","Markel"
"1479","0","1986","1997","0","Y","Brown","Mike"
"76277","0","1991","1991","0","Y","Brown","Myron"
"136","0","1993","2007","0","Y","Brown","P.J."
"753","0","1991","2002","0","Y","Brown","Randy"
"76282","0","1989","1989","0","Y","Brown","Raymond"
"76283","0","1980","1984","0","Y","Brown","Rickey"
"76286","0","1972","1979","0","Y","Brown","Roger"
"200769","0","2006","2014","0","Y","Brown","Shannon"
"76285","0","1947","1951","0","Y","Brown","Stan"
"1628425","1","2017","2017","1610612749","N","Brown","Sterling"
"2357","0","2001","2004","0","Y","Brown","Tierre"
"76268","0","1984","1991","0","Y","Brown","Tony"
"76287","0","1948","1949","0","Y","Browne","Jim"
"76288","0","1989","1989","0","Y","Brundy","Stanley"
"1594","0","1997","2005","0","Y","Brunson","Rick"
"1627852","1","2016","2017","1610612737","Y","Brussino","Nicolas"
"76289","0","1964","1971","0","Y","Bryant","Emmette"
"76290","0","1975","1982","0","Y","Bryant","Joe"
"977","0","1996","2015","0","Y","Bryant","Kobe"
"95","0","1988","2002","0","Y","Bryant","Mark"
"1628418","1","2017","2017","1610612747","N","Bryant","Thomas"
